surname,forename,gender,id,balance,age,start,profession,online,single num,weight_num,null,single cat,weight_cat
Haitz,Joanne,F,CU_2972201,170.0,25.34,04-02-18,Senior Sales Associate,,1.0,1,,,A
Chevres,Fredrick,M,CU_4323882,91.17,40.586,09-10-18,Librarian,0.0,1.0,1,,A,A
Milbury,Haydn ,M,CU_5110317,147.39,74.781,12-12-18,,0.0,,1,,A,A
Peluso,Hadiya ,F,CU_9632302,145.83,71.537,09-25-18,Assistant Manager,,1.0,1,,,A
Gothier,Blanka ,F,CU_1481262,150.85,27.635,12-28-18,Assistant Manager,0.0,1.0,1,,,A
Mclaen,Dwain,M,CU_2120241,335.43,42.042,09-26-18,Software Engineer IV,0.0,1.0,2,,,C
Schmid,Tina,F,CU_5241394,137.04,70.406,04-04-18,,,,1,,A,A
Lafrazia,Oliwier ,M,CU_4160053,510.0,48.756,05-10-18,Software Engineer IV,0.0,1.0,1,,A,A
Hans,Wesley,M,CU_1964598,134.18,,07-12-18,Assistant Manager,0.0,1.0,1,,A,A
Bredow,Lee,M,CU_3889719,310.3,77.048,08-14-18,Assistant Manager,0.0,1.0,1,,,A
Skala,Darin,M,CU_5528120,37.87,,12-25-18,Actuary,0.0,1.0,1,,A,A
Hosse,Tabatha,F,CU_2087486,126.17,33.818,02-01-18,Senior Sales Associate,1.0,,1,,A,A
Onorati,Tristan,M,CU_5143102,147.73,50.899,02-14-18,Data Coordiator,,1.0,1,,A,A
Lewy,Talia ,F,CU_2447934,181.09,63.871,09-26-18,Computer Systems Analyst II,0.0,,1,,,A
Piscitello,Marva,F,CU_5478977,154.52,44.367,05-28-18,Software Engineer IV,0.0,1.0,1,,,A
Goering,Huw ,M,CU_4487745,162.0,62.582,02-04-18,Software Engineer IV,1.0,,1,,,A
Bandel,Leslie,M,CU_7166532,293.26,57.391,06-06-18,,0.0,1.0,1,,,A
Stremcha,Maureen ,F,CU_9591365,133.4,38.443,03-11-18,Assistant Manager,0.0,1.0,1,,A,A
Khalifah,Aline,F,CU_3299911,188.56,47.196,04-22-18,Payment Adjustment Coordinator,,1.0,2,,A,C
Decola,Janice,F,CU_1047112,181.79,25.701,10-10-18,Librarian,,1.0,1,,A,A
Renda,Quinn ,M,CU_8305225,225.49,38.279,01-16-18,Data Coordiator,1.0,1.0,1,,A,A
Pisarski,Marcus ,M,CU_9460299,156.38,37.645,12-27-18,Assistant Manager,,1.0,1,,A,A
Nordby,Tai ,M,CU_9189963,132.16,35.383,07-23-18,Software Engineer IV,0.0,1.0,1,,A,A
Hosking,Anthony ,M,CU_4938316,196.12,,01-26-18,,,1.0,1,,,A
Gocha,Dana,M,CU_6470223,138.35,47.229,04-15-18,Sales Associate,,1.0,1,,,B
Goetsch,Jessie,F,CU_3955281,145.57,,05-20-18,Software Engineer IV,,1.0,1,,A,A
Buffey,Mohammad ,M,CU_7928402,130.05,21.994,12-30-18,,0.0,1.0,1,,A,A
Seymor,Rita,F,CU_5872212,224.29,31.533,12-24-18,Data Coordiator,0.0,1.0,1,,,A
Guinle,Whitney,M,CU_1071701,118.76,27.322,03-25-18,Data Coordiator,0.0,1.0,1,,,A
Artinger,Jasmine ,F,CU_4455011,150.03,,12-23-18,Data Coordiator,0.0,1.0,1,,A,A
Sisavath,Ruthie,F,CU_6306406,137.77,,10-21-18,,,1.0,1,,,A
Fabbri,Abi ,F,CU_6306407,143.79,36.986,06-17-18,Assistant Manager,0.0,,1,,A,A
Freyman,Jay,M,CU_7961193,63.21,45.622,06-11-18,Software Engineer IV,0.0,,1,,A,A
Acheson,Ralph ,M,CU_6216297,164.22,66.78,04-11-18,,0.0,,1,,,A
Seufer,Bryce,M,CU_9427562,148.58,26.077,08-03-18,Software Engineer IV,0.0,1.0,1,,A,A
Zackery,Marietta,F,CU_4495981,232.13,61.618,06-25-18,Safety Technician IV,0.0,1.0,1,,,A
Ottaway,Savanna ,F,CU_1309299,43.31,,05-15-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Mertins,Arjan ,M,CU_5331571,82.26,,11-23-18,Software Engineer IV,0.0,,1,,A,A
Kleinke,Saad ,M,CU_4471413,172.94,40.497,04-17-18,Design Engineer,1.0,1.0,1,,,A
Carsten,Charles ,M,CU_9345654,203.01,34.882,05-10-18,Data Coordiator,0.0,,1,,,A
Belzung,Esme ,F,CU_1391220,153.35,24.996,06-28-18,,,,1,,A,A
Cawein,Ernest ,M,CU_3635832,263.75,,06-26-18,Assistant Manager,0.0,,1,,,A
Hauser,Greg,M,CU_8100472,93.06,36.062,06-04-18,Statistician III,,1.0,1,,,A
Caricofe,Jamie-Leigh ,F,CU_1292919,123.53,,03-25-18,Software Engineer IV,0.0,1.0,1,,A,A
Porcello,Clark ,M,CU_4356730,140.99,,07-29-18,Assistant Manager,,1.0,1,,,A
Woehr,Elisa ,F,CU_6437499,154.45,,05-07-18,Senior Sales Associate,0.0,1.0,1,,,A
Mccluskey,Jaeden ,M,CU_6453886,123.6,43.111,11-25-18,,,,1,,A,A
Orengo,Freddy ,M,CU_4283006,120.52,,02-13-18,Software Engineer IV,,1.0,1,,,A
Cordas,Blair,M,CU_1636992,526.53,,12-10-18,Data Coordiator,,1.0,1,,,A
Waszmer,Thea ,F,CU_4536961,154.54,,09-27-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Micheau,Cecilia,F,CU_8182399,122.28,36.499,11-20-18,Software Engineer IV,0.0,1.0,1,,A,A
Crowdis,Theresa,F,CU_7690884,146.14,,10-17-18,Sales Associate,,1.0,1,,A,A
Stadt,Ayush ,M,CU_9845383,129.91,32.117,12-02-18,Assistant Manager,,1.0,1,,A,A
Twersky,Noelle,F,CU_3439239,109.87,55.577,08-24-18,Structural Engineer,0.0,,1,,,A
Bellucci,Shayne,M,CU_9321097,124.07,43.409,10-23-18,Software Engineer IV,,1.0,1,,A,A
Penton,Harley,M,CU_5323404,122.78,,01-12-18,Data Coordiator,0.0,1.0,1,,A,A
Stoughton,Dorothy ,F,CU_7617165,319.14,63.913,05-04-18,Payment Adjustment Coordinator,1.0,1.0,1,,A,A
Robertson,Robin,M,CU_6404751,216.15,,01-01-18,,,1.0,1,,,A
Wellons,Maizie ,F,CU_5274256,209.34,36.183,10-24-18,Software Engineer IV,1.0,1.0,1,,,A
Feutz,Nikolas ,M,CU_8985233,139.43,54.988,02-27-18,,0.0,1.0,1,,,A
Cassiday,Alexandru ,M,CU_6511258,255.52,53.675,02-03-18,Senior Sales Associate,0.0,,1,,A,A
Rosello,Rob,M,CU_3857050,146.93,,03-01-18,Software Engineer IV,0.0,1.0,1,,,A
Kwiecien,Mason ,M,CU_7092893,128.71,21.815,11-23-18,Payment Adjustment Coordinator,,1.0,1,,,A
Bo,Warner,M,CU_3578527,174.15,22.138,08-27-18,Statistician III,,,1,,,A
Tosta,Evelyn ,F,CU_8256162,143.94,37.194,12-28-18,Assistant Manager,,1.0,1,,A,A
Meyette,Jia ,F,CU_5175970,189.1,31.352,04-10-18,Actuary,,1.0,1,,,A
Fuster,Romeo ,M,CU_9247398,184.06,,11-02-18,Software Engineer IV,0.0,1.0,1,,,A
Triarsi,Eesha ,F,CU_7412393,126.35,59.296,04-23-18,Structural Engineer,,,1,,,A
Kanzenbach,Amin ,M,CU_3578538,120.0,64.866,12-29-18,Software Engineer IV,0.0,1.0,1,,A,A
Naufzinger,Larry,M,CU_2366122,172.8,37.68,09-19-18,Senior Sales Associate,0.0,1.0,1,,A,A
Batley,Will ,M,CU_9591468,128.99,44.506,05-23-18,Assistant Manager,,1.0,1,,A,A
Bialecki,Joyce,F,CU_6585001,143.98,63.123,04-09-18,Computer Systems Analyst II,0.0,1.0,1,,,A
Tschache,Everette,M,CU_6527660,184.82,53.101,11-01-18,Payment Adjustment Coordinator,,,1,,A,A
Tambe,Danilo,M,CU_5724848,125.95,63.961,05-03-18,Computer Systems Analyst II,0.0,1.0,1,,A,A
Maytubby,Carmela,F,CU_3529393,142.11,32.732,08-14-18,Assistant Manager,0.0,1.0,1,,,A
Manivong,Mikail ,M,CU_6904498,172.48,38.197,03-25-18,Computer Systems Analyst II,0.0,1.0,1,,A,A
Montanaro,Matilda,F,CU_1833650,138.18,50.831,02-07-18,Sales Associate,0.0,1.0,1,,,A
Attanasio,Amari ,M,CU_7731895,63.23,68.769,06-03-18,Information Systems Manager,1.0,1.0,1,,A,A
Sobania,James ,M,CU_2890425,377.53,36.63,12-16-18,Computer Systems Analyst II,,1.0,1,,A,A
Moma,Charley ,M,CU_7019194,183.1,55.625,03-15-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Fattig,Theron,M,CU_5495485,160.73,48.596,07-15-18,,0.0,1.0,1,,,A
Williston,Carolyn,F,CU_7183037,142.26,48.418,04-06-18,Software Engineer IV,0.0,1.0,1,,,A
Tupin,Dana ,F,CU_9484993,138.16,59.822,07-03-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Demauro,Yousef ,M,CU_1432257,106.82,64.963,04-15-18,Assistant Manager,0.0,1.0,1,,A,A
Confrey,Maureen,F,CU_6118081,111.36,66.534,12-14-18,Data Coordiator,1.0,1.0,1,,,B
Gatzke,Ben ,M,CU_6593217,122.33,26.763,07-30-18,Design Engineer,,1.0,1,,,A
Latney,Gracie-Mae ,F,CU_3562184,124.08,53.499,02-15-18,Information Systems Manager,0.0,,1,,A,A
Boutot,Ricardo ,M,CU_4684488,117.21,28.122,06-24-18,Assistant Manager,0.0,,1,,A,A
Celi,Harry ,M,CU_4750027,181.44,37.978,03-18-18,,,1.0,1,,A,A
Gaumer,Augustus,M,CU_6740683,125.53,45.569,07-19-18,Assistant Manager,0.0,1.0,1,,A,A
Galva,Ayan ,M,CU_7248590,146.36,,03-17-18,Social Worker,0.0,1.0,1,,A,A
Godfray,Jonny ,M,CU_7051982,144.15,61.948,02-18-18,Software Engineer IV,,1.0,1,,,A
Selbert,Sofia ,F,CU_9280208,252.98,39.326,07-05-18,Safety Technician IV,,1.0,1,,,A
Craton,Carlos ,M,CU_5184216,164.42,33.672,10-09-18,Information Systems Manager,0.0,1.0,1,,A,A
Bierner,Meredith,F,CU_1891033,280.56,39.363,10-13-18,,0.0,1.0,1,,,A
Iraheta,Riley-Jay ,M,CU_6724317,555.26,42.514,04-28-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Spira,Emory,M,CU_9452255,421.5,21.291,04-27-18,Sales Associate,0.0,,1,,,A
Lyalls,Inez,F,CU_9321186,131.76,51.67,04-07-18,Assistant Manager,0.0,1.0,1,,A,A
Hoopii,Estela,F,CU_1858275,82.85,,12-11-18,Software Engineer IV,0.0,,1,,A,A
Viteo,Alfie ,M,CU_3513060,193.8,69.076,08-31-18,Data Coordiator,0.0,1.0,1,,A,A
Dembowski,Rayyan ,M,CU_3758820,92.45,34.7,07-02-18,Information Systems Manager,0.0,1.0,1,,,A
Dalbec,Jewell,M,CU_3128038,172.45,,02-19-18,,1.0,1.0,1,,A,A
Chiu,Haris ,M,CU_1645286,43.0,36.462,09-15-18,Software Engineer IV,,1.0,1,,A,A
Bamfield,Hugo,M,CU_5561064,133.93,58.413,08-15-18,Software Engineer IV,0.0,1.0,1,,A,A
Fleegle,Isaac ,M,CU_5642985,83.55,,08-22-18,Social Worker,1.0,,1,,A,A
Kempton,Sullivan ,M,CU_6355689,108.64,38.303,09-28-18,Software Engineer IV,0.0,1.0,1,,,A
Fitten,Levi,M,CU_9321187,122.75,56.299,10-08-18,Data Coordiator,,,1,,,A
Felling,Max ,M,CU_6798062,428.13,52.737,09-12-18,,0.0,1.0,1,,,A
Waygood,Kristina,F,CU_6994671,146.51,47.632,10-07-18,Librarian,0.0,1.0,1,,,A
Ozawa,Jeanine,F,CU_6888174,157.24,58.925,11-28-18,Software Engineer IV,0.0,1.0,1,,A,A
Mcmutry,Timmy,M,CU_5987057,94.86,38.051,09-18-18,Librarian,,1.0,1,,A,A
Orbin,Tyler ,M,CU_8870642,143.43,36.033,01-02-18,Design Engineer,,1.0,1,,,A
Galeazzi,Maxwell ,M,CU_6322929,54.96,60.914,09-09-18,,,1.0,1,,A,A
Blazosky,Gabriella ,F,CU_5012206,80.11,27.209,11-02-18,,1.0,1.0,1,,A,A
Kofahl,Claudio,M,CU_9435889,333.83,36.514,03-10-18,Senior Sales Associate,,1.0,1,,A,A
Stecker,Simon ,M,CU_3840760,176.32,32.395,05-29-18,Software Engineer IV,,1.0,1,,A,A
Lovering,Jia ,M,CU_7936761,106.45,69.582,02-15-18,,1.0,,1,,A,A
Griffins,Carson ,M,CU_7772923,130.25,31.604,06-16-18,,1.0,,1,,A,A
Litrenta,Fay,F,CU_4897532,417.34,36.137,09-18-18,Sales Associate,,1.0,1,,A,A
Mumme,Victor,M,CU_1702652,138.21,22.189,11-02-18,,0.0,1.0,1,,A,A
Caston,Christian ,M,CU_7248638,158.2,62.93,02-27-18,Senior Sales Associate,0.0,1.0,1,,,A
Grazioplene,Bruno ,M,CU_4971263,347.71,29.646,02-24-18,Payment Adjustment Coordinator,,1.0,1,,,A
Devens,Jack,M,CU_7355131,606.91,20.929,08-20-18,Data Coordiator,0.0,,1,,A,A
Ferriss,Evie-May ,F,CU_9845505,232.36,30.215,11-03-18,Software Engineer IV,0.0,1.0,1,,A,A
Verzi,Lori,F,CU_7691009,559.3,,03-11-18,Software Engineer IV,0.0,1.0,1,,A,A
Crilly,Amirah ,F,CU_6888193,191.6,,07-13-18,Information Systems Manager,0.0,,1,,A,A
Bottgenbach,Alice ,F,CU_5413636,154.23,63.572,06-25-18,Assistant Manager,0.0,1.0,1,,,A
Saal,Nikita ,F,CU_4872956,48.47,59.694,05-09-18,Software Engineer IV,,,1,,A,A
Chorlton,Ezra,M,CU_1997573,127.7,44.999,07-28-18,Software Engineer IV,,,1,,A,A
Wisell,Pedro,M,CU_7387911,125.79,,09-07-18,Assistant Manager,0.0,1.0,1,,A,A
Merriam,Bradley ,M,CU_4340487,158.17,74.104,08-31-18,,0.0,1.0,1,,A,A
Romanowski,Annabella ,F,CU_8633097,32.26,57.769,08-25-18,Software Engineer IV,0.0,1.0,1,,A,A
Settino,Lindsey,M,CU_2865930,130.59,36.211,05-23-18,Software Engineer IV,0.0,1.0,2,,,C
Reyna,Gordon,M,CU_1161995,156.0,20.783,10-21-18,Assistant Manager,,1.0,1,,A,A
Dayley,Hafsa ,F,CU_2710285,170.5,41.423,08-10-18,Assistant Manager,0.0,1.0,1,,,B
Niner,Lewis ,M,CU_7437070,208.44,52.203,10-22-18,Statistician III,0.0,1.0,1,,,A
Stamos,Jeanie,F,CU_7338770,235.57,57.554,07-30-18,Design Engineer,0.0,1.0,1,,,A
Ondik,Constance,F,CU_7969554,150.0,61.893,08-22-18,Payment Adjustment Coordinator,,1.0,1,,,A
Jiminez,Elena,F,CU_1145622,129.81,57.353,07-21-18,Data Coordiator,0.0,1.0,1,,,A
Ramsby,Ruby ,F,CU_2063128,164.09,59.025,10-06-18,,0.0,1.0,1,,A,A
Walkowiak,Katelyn ,F,CU_5135134,136.39,54.015,01-09-18,Data Coordiator,0.0,1.0,1,,A,A
Baggerly,Blaine,M,CU_8452895,175.24,36.391,12-15-18,Computer Systems Analyst II,0.0,1.0,1,,,A
Haris,Aniyah ,F,CU_3267361,145.73,23.205,06-18-18,Software Engineer IV,0.0,1.0,1,,A,A
Innerst,Mohammed ,M,CU_3988258,339.9,27.943,11-02-18,Data Coordiator,0.0,1.0,1,,,A
Lamaack,Maryanne,F,CU_2652963,140.73,38.18,08-08-18,Computer Systems Analyst II,0.0,1.0,1,,A,A
Grothoff,Angelia,F,CU_8051489,51.08,33.88,05-02-18,,1.0,1.0,1,,,A
Crawley,Tyron,M,CU_1268517,136.92,56.898,10-26-18,Software Engineer IV,0.0,1.0,1,,,A
Ferrin,George,M,CU_3152677,291.32,28.32,05-05-18,Actuary,0.0,1.0,1,,,A
Kleiboeker,Althea,F,CU_4070183,136.93,43.531,02-06-18,Senior Sales Associate,0.0,1.0,1,,A,A
Muhlbauer,Tara ,F,CU_9501480,115.67,44.661,09-27-18,Software Engineer IV,0.0,1.0,1,,A,A
Lorts,Alberto,M,CU_7109417,108.27,,07-29-18,Computer Systems Analyst II,,1.0,1,,A,A
Pillow,Kenneth,M,CU_5864234,160.66,32.574,03-17-18,Software Engineer IV,,1.0,1,,,A
Alven,Dolly,F,CU_4807468,175.51,54.123,07-27-18,Statistician III,0.0,1.0,1,,,A
Jarrett,Sebastien ,M,CU_8174381,115.13,51.954,12-17-18,Safety Technician IV,,1.0,1,,,A
Sakshaug,Benny,M,CU_1661742,167.96,45.909,11-14-18,Social Worker,,,1,,A,A
Baskerville,Mikel,M,CU_6011694,117.9,,11-29-18,Computer Systems Analyst II,1.0,1.0,1,,,A
Obermier,Stuart,M,CU_2882350,117.89,35.127,01-27-18,Software Engineer IV,,1.0,1,,A,A
Ladwig,Haiden ,M,CU_4864819,718.07,52.186,02-08-18,,,1.0,1,,A,A
Denio,Edna ,F,CU_5331766,155.92,43.987,03-10-18,Senior Sales Associate,,1.0,1,,,A
Stimer,Shania ,F,CU_3038007,144.09,43.765,11-12-18,Software Engineer IV,0.0,1.0,1,,,A
Policare,Tiana ,F,CU_3955514,197.59,37.754,04-27-18,Data Coordiator,,1.0,1,,A,A
Ortmann,Ophelia ,F,CU_5643067,146.55,52.818,03-27-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Kuzminski,Chadwick,M,CU_7691068,115.77,31.204,03-05-18,Statistician III,0.0,1.0,1,,A,A
Haberern,Eren ,M,CU_5110589,146.02,22.328,05-15-18,Sales Associate,,,1,,A,A
Chock,Raees ,M,CU_8723262,131.58,63.159,04-07-18,Data Coordiator,,1.0,1,,,A
Eilders,Benito,M,CU_5380927,162.92,20.642,06-30-18,Software Engineer IV,,1.0,1,,A,A
Kovatch,Kuba ,M,CU_2767679,247.41,40.148,07-20-18,Software Engineer IV,0.0,1.0,1,,A,A
Ruzich,Buford,M,CU_5757760,53.17,56.422,07-06-18,Software Engineer IV,0.0,1.0,1,,A,A
Gaffney,Elton,M,CU_1227592,128.95,39.263,05-30-18,Actuary,1.0,1.0,1,,A,A
Berkey,Lynwood,M,CU_7969608,106.11,,04-08-18,Software Engineer IV,,1.0,1,,,A
Deralph,Brant,M,CU_3464020,353.39,46.861,09-10-18,Assistant Manager,0.0,1.0,1,,A,A
Leanza,Aidan ,M,CU_8166230,135.98,,08-21-18,Design Engineer,0.0,1.0,1,,A,A
Alvacado,Harland,M,CU_7994198,154.98,57.541,06-14-18,Data Coordiator,0.0,1.0,1,,,A
Somayor,Denis,M,CU_5847896,122.06,52.528,08-14-18,Senior Sales Associate,0.0,1.0,1,,,A
Dietlin,Josie ,F,CU_3087193,160.66,71.589,08-26-18,Software Engineer IV,,1.0,1,,A,A
Paysen,Thanh,M,CU_7478105,133.27,39.888,08-09-18,Software Engineer IV,,1.0,1,,,A
Mccardell,Neha ,F,CU_2325339,127.06,32.778,01-30-18,Assistant Manager,0.0,1.0,1,,A,A
Daughterty,Klaudia ,F,CU_6503260,164.55,,01-03-18,Data Coordiator,,1.0,1,,,A
Vanlue,Fynn ,M,CU_4676445,50.66,39.6,12-08-18,Payment Adjustment Coordinator,,1.0,1,,A,A
Salama,Naomi ,F,CU_1252191,172.3,59.28,10-23-18,Social Worker,0.0,1.0,1,,A,A
Ohalloran,Sheikh ,M,CU_8076128,425.82,54.445,02-08-18,Payment Adjustment Coordinator,,1.0,1,,,A
Riddlebarger,Elias ,M,CU_5634913,335.52,54.635,12-04-18,,,1.0,1,,,A
Prence,Ty ,M,CU_4299615,146.47,,09-24-18,Payment Adjustment Coordinator,,1.0,1,,A,A
Habash,Inaya ,F,CU_3513184,171.92,53.543,09-23-18,Structural Engineer,1.0,1.0,1,,A,A
Qasba,Janice ,F,CU_3652453,226.02,59.807,06-01-18,,,1.0,1,,A,A
Buechner,Romy ,F,CU_7396197,209.17,39.845,04-20-18,Librarian,1.0,,1,,A,A
Foks,Antonia,M,CU_6208361,181.9,57.292,08-26-18,Assistant Manager,0.0,1.0,1,,A,A
Grumbine,Stanton,M,CU_4275051,180.24,,11-10-18,Design Engineer,0.0,1.0,1,,A,A
Kocka,Ibraheem ,M,CU_4496236,328.37,38.612,12-16-18,Payment Adjustment Coordinator,,,1,,A,A
Marlo,Lula,F,CU_8903534,365.98,54.869,05-09-18,Software Engineer IV,1.0,,1,,,A
Tayler,Marcus,M,CU_3365744,168.43,27.258,01-26-18,Sales Associate,0.0,1.0,1,,A,A
Isch,Leta,F,CU_8559475,104.42,41.692,06-29-18,Software Engineer IV,0.0,1.0,1,,A,A
Gerling,Evie-Mai ,F,CU_1317754,73.05,62.724,10-06-18,Statistician III,0.0,,1,,A,A
Mangiapane,Mildred ,F,CU_5766011,404.1,36.491,07-01-18,Software Engineer IV,0.0,1.0,1,,A,A
Thorn,Andre,M,CU_7363452,267.38,,03-19-18,Software Engineer IV,,1.0,1,,,A
Waloven,Harris ,M,CU_5643133,156.21,55.367,09-21-18,Information Systems Manager,,1.0,1,,A,A
Fausel,Hussein ,M,CU_6806401,198.45,26.633,07-01-18,Actuary,,,1,,A,A
Sudduth,Shelley,F,CU_1661828,163.01,25.699,06-15-18,Software Engineer IV,0.0,1.0,1,,,A
Karlson,Yasin ,M,CU_7420804,598.4,,12-01-18,,0.0,1.0,1,,A,A
Judon,Helene,F,CU_3873668,163.04,62.138,03-25-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Rosseel,Ezequiel,M,CU_7732104,183.77,42.991,07-01-18,Software Engineer IV,1.0,1.0,1,,A,A
Suniga,Colleen,F,CU_9264010,136.04,59.948,04-07-18,Software Engineer IV,0.0,1.0,1,,A,A
Mcguire,Allegra ,F,CU_8428427,217.87,38.418,07-01-18,Assistant Manager,0.0,1.0,1,,A,A
Billotti,Faris ,M,CU_4905870,189.88,60.418,10-12-18,Software Engineer IV,0.0,1.0,1,,A,A
Panone,Ann,F,CU_7115111,173.97,45.055,06-12-18,Software Engineer IV,,1.0,1,,A,A
Pendry,Mina ,F,CU_7199630,124.81,30.572,12-11-18,Data Coordiator,,1.0,2,,A,C
Barberr,Corey,M,CU_4381585,104.78,44.413,01-09-18,Software Engineer IV,0.0,1.0,1,,A,A
Rauhuff,Jordan,M,CU_5340050,159.25,57.158,02-26-18,Safety Technician IV,0.0,1.0,1,,A,A
Tondre,Lorelai ,F,CU_7887763,180.91,27.457,08-27-18,Assistant Manager,0.0,1.0,1,,,A
Bhatti,Favour ,F,CU_7609236,118.97,26.554,12-02-18,Assistant Manager,1.0,,1,,A,A
Pastano,Vicky,F,CU_8821653,171.56,55.867,02-28-18,Data Coordiator,,1.0,1,,,A
Saxby,Dawson ,M,CU_6101910,110.43,35.161,03-31-18,Payment Adjustment Coordinator,,1.0,1,,A,A
An,Diana ,F,CU_6929304,159.6,,10-06-18,Data Coordiator,0.0,1.0,1,,A,A
Mongold,Bryony ,F,CU_4807577,293.78,59.19,07-05-18,Assistant Manager,1.0,1.0,1,,,A
Duy,Orville,M,CU_3144604,129.21,,11-18-18,Information Systems Manager,0.0,1.0,1,,A,A
Favalora,Wilton,M,CU_9534364,133.94,59.428,05-20-18,Software Engineer IV,,1.0,1,,A,A
Dettman,Gay,F,CU_2382750,291.73,,02-07-18,Assistant Manager,0.0,1.0,1,,A,A
Bonamo,Tisha,F,CU_8649631,114.62,54.434,05-22-18,Assistant Manager,0.0,1.0,1,,,A
Raley,Carmelo,M,CU_6503331,102.12,58.429,03-27-18,Assistant Manager,1.0,1.0,1,,A,A
Nigh,Montgomery ,M,CU_8215461,244.43,32.076,11-24-18,Software Engineer IV,0.0,1.0,1,,,A
Meharry,Marshall,M,CU_4840358,266.17,55.187,01-08-18,Payment Adjustment Coordinator,,,1,,A,A
Fowlar,Philip,M,CU_9010087,141.54,57.864,04-11-18,Statistician III,,,1,,,A
Siepker,Lorraine,F,CU_9329578,132.31,33.161,07-27-18,Assistant Manager,0.0,1.0,1,,A,A
Vetter,Lonnie,M,CU_3488687,161.84,37.042,05-04-18,,1.0,,1,,,A
Reuteler,Dale ,M,CU_1768369,237.45,56.954,02-07-18,Assistant Manager,0.0,1.0,1,,,A
Wappel,Colin,M,CU_7764914,122.83,34.549,12-10-18,Assistant Manager,0.0,1.0,1,,A,A
Schlecter,Elisa,F,CU_4225972,133.31,61.958,02-08-18,Librarian,0.0,,1,,A,A
Molen,Kayla,F,CU_1850296,158.37,36.148,03-23-18,Software Engineer IV,1.0,1.0,1,,,A
Dobre,Damian ,M,CU_2341818,104.59,48.726,08-17-18,Payment Adjustment Coordinator,0.0,1.0,1,,,A
Ocheltree,Rajveer ,M,CU_2243515,156.58,35.124,10-18-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Abramson,Jimmie,M,CU_9255869,130.97,41.023,06-05-18,Software Engineer IV,1.0,1.0,2,,A,C
Harouff,Anastasia,F,CU_5831613,517.37,58.728,03-08-18,Software Engineer IV,,1.0,1,,,A
Kok,Colby,M,CU_9378754,317.39,35.482,05-14-18,Data Coordiator,,1.0,1,,,A
Otter,Jamal ,M,CU_4570052,235.99,59.266,03-05-18,Software Engineer IV,1.0,,1,,A,A
Mcauly,Sammy,M,CU_4496326,90.99,57.135,12-30-18,Assistant Manager,0.0,1.0,1,,A,A
Mabin,Hester,F,CU_1145798,73.26,57.97,03-08-18,Sales Associate,,1.0,1,,A,A
Wampler,Finley ,M,CU_3996615,90.42,,10-07-18,Payment Adjustment Coordinator,,1.0,1,,,A
Karras,Bodhi ,M,CU_2104262,110.48,34.678,01-20-18,Data Coordiator,0.0,1.0,1,,A,A
Vanlaningham,Aron ,M,CU_1874891,224.43,58.264,10-21-18,Information Systems Manager,1.0,1.0,1,,A,A
Sciara,Karim ,M,CU_5725140,141.25,51.772,06-12-18,,0.0,,1,,A,A
Hermance,Carson,M,CU_5553109,136.24,59.591,03-29-18,Design Engineer,,1.0,1,,A,B
Bursch,Minnie ,F,CU_1448917,164.4,56.167,01-15-18,Senior Sales Associate,0.0,1.0,1,,A,A
Coontz,Cassie ,F,CU_8911831,124.82,57.925,05-02-18,,,1.0,1,,A,A
Ruyle,Kathleen,F,CU_6568923,213.88,28.077,10-24-18,Software Engineer IV,,1.0,1,,,A
Kittelman,Tomas ,M,CU_7412702,321.68,45.812,05-07-18,Computer Systems Analyst II,1.0,1.0,1,,,A
Depierro,Ayrton ,M,CU_8338399,174.37,51.555,03-25-18,Software Engineer IV,0.0,1.0,1,,A,A
Cofield,Trystan ,M,CU_6101986,480.91,66.703,08-29-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,A
Musshorn,Frederic ,M,CU_2448639,120.34,52.965,02-25-18,Payment Adjustment Coordinator,0.0,1.0,1,,A,B
Childrey,Ryley ,M,CU_7281636,157.26,58.121,08-08-18,Computer Systems Analyst II,0.0,1.0,1,,A,A
Cana,Eldon,M,CU_9001956,119.78,57.986,01-20-18,Safety Technician IV,,1.0,1,,,A
Rehberg,Miriam,F,CU_8027110,155.27,56.792,11-18-18,Statistician III,,1.0,1,,A,A
Damoro,Bella ,F,CU_5053410,154.57,50.107,07-24-18,Assistant Manager,,,1,,,A
Chetram,Crystal ,F,CU_4791266,125.83,55.947,06-12-18,Payment Adjustment Coordinator,0.0,,1,,A,A
Taber,Mollie,F,CU_4340714,123.41,41.799,04-25-18,Software Engineer IV,1.0,1.0,1,,A,A
Sersen,Lakeisha,F,CU_6896619,137.76,,12-02-18,Information Systems Manager,0.0,1.0,1,,,A
Ofarrell,Alvin ,M,CU_7584748,359.85,48.323,03-11-18,Software Engineer IV,1.0,1.0,1,,,A
Maltbie,Maximo,M,CU_4185068,155.05,62.678,03-24-18,Assistant Manager,0.0,1.0,1,,A,A
